date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2018-10-15,Tabora,Sikonge,Tabora Region,4560,-5.27,32.82,"meat, fish and eggs","Meat (beef, with bones)",857,KG,actual,Retail,TZS,5000,2.18
2018-10-15,Tabora,Sikonge,Tabora Region,4560,-5.27,32.82,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,TZS,6000,2.62
2018-10-15,Tabora,Sikonge,Tabora Region,4560,-5.27,32.82,miscellaneous food,Sugar,97,KG,actual,Retail,TZS,2300,1
2018-10-15,Tabora,Sikonge,Tabora Region,4560,-5.27,32.82,oil and fats,Oil (cotton),172,L,actual,Retail,TZS,4375,1.91
2018-10-15,Tabora,Sikonge,Tabora Region,4560,-5.27,32.82,oil and fats,Oil (sunflower),184,L,actual,Retail,TZS,4000,1.74
2018-10-15,Tabora,Sikonge,Tabora Region,4560,-5.27,32.82,pulses and nuts,Beans (dry),262,KG,actual,Retail,TZS,2300,1
2018-10-15,Tabora,Sikonge,Tabora Region,4560,-5.27,32.82,pulses and nuts,Beans (spotted),870,KG,actual,Retail,TZS,1900,0.83
2018-10-15,Tabora,Sikonge,Tabora Region,4560,-5.27,32.82,pulses and nuts,Soybeans,248,KG,actual,Retail,TZS,2275,0.99
2018-10-15,Tabora,Sikonge,Tabora Region,4560,-5.27,32.82,vegetables and fruits,Cabbage,181,KG,actual,Retail,TZS,599.2,0.26
2018-10-15,Tabora,Sikonge,Tabora Region,4560,-5.27,32.82,vegetables and fruits,Carrots,166,KG,actual,Retail,TZS,2039.2,0.89
2018-10-15,Tabora,Sikonge,Tabora Region,4560,-5.27,32.82,vegetables and fruits,Lettuce,318,KG,actual,Retail,TZS,1897.8,0.83
2018-10-15,Tabora,Sikonge,Tabora Region,4560,-5.27,32.82,vegetables and fruits,Onions,173,KG,actual,Retail,TZS,1340.1,0.58
2018-10-15,Tabora,Sikonge,Tabora Region,4560,-5.27,32.82,vegetables and fruits,Tomatoes,114,KG,actual,Retail,TZS,800,0.35
2018-10-15,Tabora,Sikonge,Tabora Region,4560,-5.27,32.82,vegetables and fruits,Tomatoes (bitter),869,KG,actual,Retail,TZS,544.3,0.24
2018-10-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,41500,18.1
2018-10-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,150000,65.42
2018-10-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,170000,74.14
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,cereals and tubers,Maize (white),67,KG,actual,Retail,TZS,417,0.18
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,cereals and tubers,Maize flour (white),134,KG,actual,Retail,TZS,1000,0.44
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,TZS,933.3,0.41
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,cereals and tubers,Rice,52,KG,actual,Retail,TZS,1940,0.85
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,TZS,1328.6,0.58
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,cereals and tubers,Wheat flour,58,KG,actual,Retail,TZS,1300,0.57
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,"meat, fish and eggs",Fish (fresh),401,KG,actual,Retail,TZS,14124.4,6.16
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,"meat, fish and eggs","Meat (beef, with bones)",857,KG,actual,Retail,TZS,6000,2.62
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,TZS,8000,3.49
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,TZS,9000,3.92
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,miscellaneous food,Sugar,97,KG,actual,Retail,TZS,2400,1.05
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,oil and fats,Oil (cotton),172,L,actual,Retail,TZS,4500,1.96
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,oil and fats,Oil (sunflower),184,L,actual,Retail,TZS,4750,2.07
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,pulses and nuts,Beans (dry),262,KG,actual,Retail,TZS,2000,0.87
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,pulses and nuts,Beans (green),868,KG,actual,Retail,TZS,2000,0.87
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,pulses and nuts,Beans (spotted),870,KG,actual,Retail,TZS,2000,0.87
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,pulses and nuts,Soybeans,248,KG,actual,Retail,TZS,2000,0.87
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,vegetables and fruits,Cabbage,181,KG,actual,Retail,TZS,569,0.25
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,vegetables and fruits,Carrots,166,KG,actual,Retail,TZS,1883.4,0.82
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,vegetables and fruits,Lettuce,318,KG,actual,Retail,TZS,970.4,0.42
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,vegetables and fruits,Onions,173,KG,actual,Retail,TZS,1515.4,0.66
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,vegetables and fruits,Tomatoes,114,KG,actual,Retail,TZS,1093.1,0.48
2018-10-15,Tanga,Handeni,Tanga Region,4561,-5.22,38.28,vegetables and fruits,Tomatoes (bitter),869,KG,actual,Retail,TZS,1632.9,0.71
2018-10-15,Tanga,Tanga,Tanga / Mgandini,97,-5.07,39.1,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,32838.89,14.32
2018-10-15,Tanga,Tanga,Tanga / Mgandini,97,-5.07,39.1,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,157222.22,68.57
2018-10-15,Tanga,Tanga,Tanga / Mgandini,97,-5.07,39.1,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,165555.56,72.2
2018-11-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,41113.64,17.87
2018-11-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,178181.82,77.44
2018-11-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,120045.45,52.17
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,cereals and tubers,Maize (white),67,KG,actual,Retail,TZS,1000,0.43
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,cereals and tubers,Maize flour (white),134,KG,actual,Retail,TZS,1000,0.43
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,TZS,935.2,0.41
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,cereals and tubers,Rice,52,KG,actual,Retail,TZS,1900,0.83
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,TZS,746.2,0.32
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,cereals and tubers,Wheat flour,58,KG,actual,Retail,TZS,1500,0.65
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,"meat, fish and eggs",Fish (fresh),401,KG,actual,Retail,TZS,8369.7,3.64
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,"meat, fish and eggs","Meat (beef, with bones)",857,KG,actual,Retail,TZS,5750,2.5
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,TZS,9000,3.91
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,TZS,6750,2.93
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,miscellaneous food,Sugar,97,KG,actual,Retail,TZS,2550,1.11
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,oil and fats,Oil (cotton),172,L,actual,Retail,TZS,5500,2.39
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,oil and fats,Oil (sunflower),184,L,actual,Retail,TZS,5625,2.44
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,pulses and nuts,Beans (dry),262,KG,actual,Retail,TZS,1725,0.75
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,pulses and nuts,Beans (green),868,KG,actual,Retail,TZS,4453.8,1.94
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,pulses and nuts,Beans (spotted),870,KG,actual,Retail,TZS,1800,0.78
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,pulses and nuts,Soybeans,248,KG,actual,Retail,TZS,2000,0.87
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,vegetables and fruits,Cabbage,181,KG,actual,Retail,TZS,413.4,0.18
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,vegetables and fruits,Carrots,166,KG,actual,Retail,TZS,1153,0.5
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,vegetables and fruits,Lettuce,318,KG,actual,Retail,TZS,1377.6,0.6
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,vegetables and fruits,Onions,173,KG,actual,Retail,TZS,1125.9,0.49
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,vegetables and fruits,Tomatoes,114,KG,actual,Retail,TZS,1298,0.56
2018-11-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,vegetables and fruits,Tomatoes (bitter),869,KG,actual,Retail,TZS,1297.4,0.56
2018-11-15,Dar-es-salaam,Ilala,Dar Es Salaam,83,-6.8,39.28,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,44250,19.23
2018-11-15,Dar-es-salaam,Ilala,Dar Es Salaam,83,-6.8,39.28,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,167954.55,72.99
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,cereals and tubers,Maize (white),67,KG,actual,Retail,TZS,795.08,0.35
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,cereals and tubers,Maize flour (white),134,KG,actual,Retail,TZS,928.32,0.4
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,TZS,1035.92,0.45
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,cereals and tubers,Rice,52,KG,actual,Retail,TZS,1767.78,0.77
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,TZS,655.71,0.28
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,cereals and tubers,Wheat flour,58,KG,actual,Retail,TZS,1522.33,0.66
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,"meat, fish and eggs",Fish (fresh),401,KG,actual,Retail,TZS,8550.57,3.72
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,"meat, fish and eggs","Meat (beef, with bones)",857,KG,actual,Retail,TZS,6000,2.61
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,TZS,8160.17,3.55
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,TZS,7738.79,3.36
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,miscellaneous food,Sugar,97,KG,actual,Retail,TZS,2600,1.13
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,oil and fats,Oil (cotton),172,L,actual,Retail,TZS,4598.28,2
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,oil and fats,Oil (sunflower),184,L,actual,Retail,TZS,4599.23,2
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,pulses and nuts,Beans (dry),262,KG,actual,Retail,TZS,2061.43,0.9
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,pulses and nuts,Beans (green),868,KG,actual,Retail,TZS,3645.75,1.58
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,pulses and nuts,Beans (spotted),870,KG,actual,Retail,TZS,2301.6,1
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,pulses and nuts,Soybeans,248,KG,actual,Retail,TZS,2273.67,0.99
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,vegetables and fruits,Cabbage,181,KG,actual,Retail,TZS,679.58,0.3
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,vegetables and fruits,Carrots,166,KG,actual,Retail,TZS,1258.32,0.55
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,vegetables and fruits,Lettuce,318,KG,actual,Retail,TZS,1159.98,0.5
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,vegetables and fruits,Onions,173,KG,actual,Retail,TZS,1063.65,0.46
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,vegetables and fruits,Tomatoes,114,KG,actual,Retail,TZS,1016.5,0.44
2018-11-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,vegetables and fruits,Tomatoes (bitter),869,KG,actual,Retail,TZS,1171.17,0.51
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,cereals and tubers,Maize (white),67,KG,actual,Retail,TZS,700,0.3
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,cereals and tubers,Maize flour (white),134,KG,actual,Retail,TZS,1000,0.43
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,TZS,1000,0.43
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,cereals and tubers,Rice,52,KG,actual,Retail,TZS,1677.8,0.73
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,TZS,571.1,0.25
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,cereals and tubers,Wheat flour,58,KG,actual,Retail,TZS,1300,0.56
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,"meat, fish and eggs","Meat (beef, with bones)",857,KG,actual,Retail,TZS,6000,2.61
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,TZS,8000,3.48
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,TZS,6000,2.61
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,miscellaneous food,Sugar,97,KG,actual,Retail,TZS,2500,1.09
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,oil and fats,Oil (cotton),172,L,actual,Retail,TZS,4000,1.74
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,oil and fats,Oil (sunflower),184,L,actual,Retail,TZS,5500,2.39
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,pulses and nuts,Beans (dry),262,KG,actual,Retail,TZS,1800,0.78
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,pulses and nuts,Beans (green),868,KG,actual,Retail,TZS,4000,1.74
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,pulses and nuts,Beans (spotted),870,KG,actual,Retail,TZS,1850,0.8
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,pulses and nuts,Soybeans,248,KG,actual,Retail,TZS,2050,0.89
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,vegetables and fruits,Cabbage,181,KG,actual,Retail,TZS,397.2,0.17
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,vegetables and fruits,Carrots,166,KG,actual,Retail,TZS,1500,0.65
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,vegetables and fruits,Lettuce,318,KG,actual,Retail,TZS,982.9,0.43
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,vegetables and fruits,Onions,173,KG,actual,Retail,TZS,2000,0.87
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,vegetables and fruits,Tomatoes,114,KG,actual,Retail,TZS,1118.7,0.49
2018-11-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,vegetables and fruits,Tomatoes (bitter),869,KG,actual,Retail,TZS,1350.6,0.59
2018-11-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,41704.55,18.12
2018-11-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,183181.82,79.61
2018-11-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,174636.36,75.9
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,cereals and tubers,Maize (white),67,KG,actual,Retail,TZS,500,0.22
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,cereals and tubers,Maize flour (white),134,KG,actual,Retail,TZS,1000,0.43
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,cereals and tubers,Rice,52,KG,actual,Retail,TZS,1200,0.52
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,TZS,1505.9,0.65
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,TZS,1300,0.56
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,"meat, fish and eggs",Fish (fresh),401,KG,actual,Retail,TZS,5952.2,2.59
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,"meat, fish and eggs","Meat (beef, with bones)",857,KG,actual,Retail,TZS,6000,2.61
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,TZS,7000,3.04
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,TZS,7000,3.04
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,miscellaneous food,Sugar,97,KG,actual,Retail,TZS,2900,1.26
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,oil and fats,Oil (cotton),172,L,actual,Retail,TZS,3500,1.52
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,oil and fats,Oil (sunflower),184,L,actual,Retail,TZS,12000,5.22
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,pulses and nuts,Beans (dry),262,KG,actual,Retail,TZS,2000,0.87
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,pulses and nuts,Beans (green),868,KG,actual,Retail,TZS,1086.3,0.47
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,pulses and nuts,Beans (spotted),870,KG,actual,Retail,TZS,2125,0.92
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,pulses and nuts,Soybeans,248,KG,actual,Retail,TZS,2000,0.87
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,vegetables and fruits,Cabbage,181,KG,actual,Retail,TZS,896.3,0.39
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,vegetables and fruits,Carrots,166,KG,actual,Retail,TZS,2000,0.87
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,vegetables and fruits,Lettuce,318,KG,actual,Retail,TZS,819.5,0.36
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,vegetables and fruits,Onions,173,KG,actual,Retail,TZS,1300,0.56
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,vegetables and fruits,Tomatoes,114,KG,actual,Retail,TZS,822.1,0.36
2018-11-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,vegetables and fruits,Tomatoes (bitter),869,KG,actual,Retail,TZS,1077.1,0.47
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,cereals and tubers,Maize (white),67,KG,actual,Retail,TZS,966.7,0.42
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,cereals and tubers,Maize flour (white),134,KG,actual,Retail,TZS,800,0.35
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,TZS,1000,0.43
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,cereals and tubers,Rice,52,KG,actual,Retail,TZS,1866.7,0.81
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,TZS,1374.6,0.6
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,cereals and tubers,Wheat flour,58,KG,actual,Retail,TZS,1366.7,0.59
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,"meat, fish and eggs",Fish (fresh),401,KG,actual,Retail,TZS,10333.3,4.49
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,"meat, fish and eggs","Meat (beef, with bones)",857,KG,actual,Retail,TZS,6000,2.61
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,TZS,7250,3.15
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,miscellaneous food,Sugar,97,KG,actual,Retail,TZS,2500,1.09
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,oil and fats,Oil (sunflower),184,L,actual,Retail,TZS,6000,2.61
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,pulses and nuts,Beans (dry),262,KG,actual,Retail,TZS,2000,0.87
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,pulses and nuts,Beans (green),868,KG,actual,Retail,TZS,3519.1,1.53
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,pulses and nuts,Beans (spotted),870,KG,actual,Retail,TZS,1700,0.74
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,pulses and nuts,Soybeans,248,KG,actual,Retail,TZS,1800,0.78
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,vegetables and fruits,Cabbage,181,KG,actual,Retail,TZS,426.1,0.19
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,vegetables and fruits,Carrots,166,KG,actual,Retail,TZS,2000,0.87
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,vegetables and fruits,Lettuce,318,KG,actual,Retail,TZS,958,0.42
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,vegetables and fruits,Onions,173,KG,actual,Retail,TZS,1187.4,0.52
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,vegetables and fruits,Tomatoes,114,KG,actual,Retail,TZS,1147.4,0.5
2018-11-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,vegetables and fruits,Tomatoes (bitter),869,KG,actual,Retail,TZS,1831.9,0.8
2018-11-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,28772.73,12.5
2018-11-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,140000,60.84
2018-11-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,125000,54.32
2018-11-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,44829.55,19.48
2018-11-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,140000,60.84
2018-11-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,102500,44.55
2018-11-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,cereals and tubers,Maize (white),67,KG,actual,Retail,TZS,700,0.3
2018-11-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,cereals and tubers,Maize flour (white),134,KG,actual,Retail,TZS,1000,0.43
2018-11-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,TZS,1000,0.43
2018-11-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,cereals and tubers,Rice,52,KG,actual,Retail,TZS,1455.6,0.63
2018-11-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,TZS,592.3,0.26
2018-11-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,cereals and tubers,Wheat flour,58,KG,actual,Retail,TZS,1433.3,0.62
2018-11-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,"meat, fish and eggs",Fish (fresh),401,KG,actual,Retail,TZS,4821.7,2.1
2018-11-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,"meat, fish and eggs","Meat (beef, with bones)",857,KG,actual,Retail,TZS,5000,2.17
